"","Estimate","Std. Error","t value","Pr(>|t|)"
"週數差-133",-19.6828877427373,29.4122278486279,-0.669207645338419,0.503365403940647
"週數差-132",-22.2727928195075,29.9988742463715,-0.742454288003871,0.457814817717622
"週數差-131",-33.2214590556189,29.6227239398236,-1.12148562445188,0.262085345313312
"週數差-130",6.97150647181802,29.69639874384,0.234759323241649,0.814396279401077
"週數差-129",-17.4068604985032,29.214941576839,-0.595820479487215,0.551297233069745
"週數差-128",-25.2289384034276,29.6255413557422,-0.851594173435672,0.394442508192053
"週數差-127",-51.9296174258637,29.769596670846,-1.74438431262723,0.0810968195141057
"週數差-126",-13.9160394813438,29.9968380268047,-0.463916879136015,0.642708850858763
"週數差-125",-51.5591014899412,28.9624794520247,-1.78020329976745,0.0750473599638106
"週數差-124",-49.3438910639658,32.7353231566363,-1.50735921646042,0.131723460641875
"週數差-123",-26.9190083275217,30.9454435614566,-0.869886006773873,0.384365911728828
"週數差-122",-58.0814913406951,28.3402087638779,-2.04943766733028,0.040423336990134
"週數差-121",-30.2978974159404,29.022310767232,-1.04395193266791,0.296511506868746
"週數差-120",-40.0768706011249,28.4966345497983,-1.40637205881593,0.159618447629437
"週數差-119",-11.0858071241922,72.7085949999146,-0.152469004857063,0.878817507807563
"週數差-118",-23.3307955048516,33.1438885464379,-0.703924510009223,0.481482305368795
"週數差-117",-27.005270098717,28.8434642662876,-0.936269993416874,0.349137667849775
"週數差-116",-40.2571531483703,27.6684243917508,-1.45498538617084,0.145678130539158
"週數差-115",-32.3211453663803,29.9981516601597,-1.07743789459221,0.281288676150143
"週數差-114",-3.19057775955185,27.712145132017,-0.115132832350305,0.908340191690082
"週數差-113",-7.86929375033801,27.54060409509,-0.285734246175848,0.77508258247116
"週數差-112",-31.8183414716537,27.6689148662053,-1.14996708853647,0.250161652671835
"週數差-111",-3.50967168162652,26.6326984741146,-0.131780551078506,0.895158277749204
"週數差-110",-39.5316591834732,26.8971906397318,-1.46973190296975,0.141639212831243
"週數差-109",-17.9908807370056,27.6244721099887,-0.651266046474072,0.514877061815518
"週數差-108",7.2609921611541,27.8489977501474,0.26072723429035,0.794303687293251
"週數差-107",-9.86807078831418,26.7910581783103,-0.368334491405168,0.712625035185817
"週數差-106",-56.7329059111619,29.5500558101429,-1.91989166706375,0.0548759511086005
"週數差-105",-39.4554111507917,28.4978067664784,-1.38450693676548,0.166208032488858
"週數差-104",-54.8223810425186,29.0858234675372,-1.88484885441549,0.0594546987806112
"週數差-103",-18.0835540101728,27.9378391990855,-0.64727819074729,0.517454197027313
"週數差-102",-50.8371838314805,29.4884192630025,-1.72397114196159,0.0847178020669138
"週數差-101",-42.1488210455253,29.6223526721478,-1.42287216386953,0.154778010365874
"週數差-100",-34.2250295983058,28.2334472297102,-1.21221575671747,0.225434202323035
"週數差-99",-45.2629663460842,27.3751480977024,-1.65343274799975,0.098247645890574
"週數差-98",-33.7803834645154,28.7254156920091,-1.17597544372221,0.239608990848091
"週數差-97",-40.5216056026963,29.279363461491,-1.38396470456031,0.166374008643016
"週數差-96",-44.2071712632203,28.2318270416496,-1.56586292477645,0.117385573294241
"週數差-95",-52.7683529671533,28.3373508220095,-1.8621484167168,0.0625866765826904
"週數差-94",-14.9744787156865,28.7803148842349,-0.520302810303481,0.602854307428417
"週數差-93",-69.7983757184871,32.3513333085358,-2.15751156383007,0.0309694749530977
"週數差-92",-48.8037557825512,29.7680635576494,-1.63946693032407,0.101120885920701
"週數差-91",-35.1135594054964,30.4034953468036,-1.15491850542072,0.248128041148698
"週數差-90",-26.0807102599824,27.6250014038207,-0.94409806098237,0.34512304503876
"週數差-89",-21.5411528452536,27.9864808619419,-0.769698518063658,0.441481543073695
"週數差-88",-39.456635801536,30.2363024945198,-1.30494248788149,0.191917046208555
"週數差-87",-29.8002872950944,29.6944876654272,-1.00356293837628,0.315593057374603
"週數差-86",-36.37519521104,29.4811475921993,-1.23384597215154,0.217264760989077
"週數差-85",-47.3448872091218,29.4128105311061,-1.60966892840965,0.107475001907023
"週數差-84",-20.8647003890537,31.0387825185004,-0.672213878769809,0.501449933218939
"週數差-83",-12.4312395430251,29.6216663097513,-0.419667125172251,0.674730029533893
"週數差-82",-19.7736210214446,28.4972863791491,-0.693877331278552,0.487761617500624
"週數差-81",-22.4748491944412,28.7204964083684,-0.78253693372419,0.433901935868276
"週數差-80",-52.3954755908934,30.9407896965676,-1.69341106367126,0.090382036212361
"週數差-79",-43.6166843412397,30.3186657709449,-1.43860830389966,0.150266341374925
"週數差-78",-29.5077719824395,28.9595674771537,-1.01892999630324,0.30823998965591
"週數差-77",-53.593956911287,28.8972737993394,-1.85463712886688,0.0636525823729279
"週數差-76",-32.175992729503,28.8391418726351,-1.11570562229642,0.264552282875156
"週數差-75",-32.8395879994607,29.6941928989306,-1.10592627020496,0.26876252141759
"週數差-74",-38.9125781091035,29.9966580254227,-1.29723044734265,0.194556506182698
"週數差-73",-29.5844434007849,29.8454161207012,-0.991255852528211,0.321564349632256
"週數差-72",-38.119971369599,28.8390563027258,-1.3218175716102,0.186233551935372
"週數差-71",-29.3392830417967,30.319736313181,-0.967662869450547,0.333216363726783
"週數差-70",-38.2828341107128,29.0222628166548,-1.3190850883186,0.187145308990453
"週數差-69",-18.553142377356,30.5765919883714,-0.606776006443489,0.544001690005058
"週數差-68",-34.2033208350146,43.5513396459917,-0.785356342951498,0.432247528911119
"週數差-67",-66.597931565893,30.5779123609624,-2.17797509456257,0.029411468944463
"週數差-66",-23.3460689832717,28.3884644694234,-0.822378716834694,0.410864401619029
"週數差-65",-40.2361221849817,28.181302972102,-1.42775946963181,0.153365900884528
"週數差-64",-31.2689730208997,27.7555043209883,-1.12658637577897,0.259921556209254
"週數差-63",-15.7975733556223,28.3379385657781,-0.557470802576304,0.57720771979058
"週數差-62",-3.56374469329727,28.3885285555291,-0.125534674554422,0.90010066359978
"週數差-61",-2.18530446767534,27.4550364968334,-0.0795957589758583,0.936559013101413
"週數差-60",-17.8343360073373,28.6063754174664,-0.623439207067387,0.532998125066782
"週數差-59",-5.4186334719309,27.3351473884897,-0.198229531925355,0.842866101970842
"週數差-58",-6.15377496761683,30.3185344115364,-0.20297072688564,0.839158547069071
"週數差-57",-36.9758822163323,29.2770509262886,-1.26296471285401,0.20660638648465
"週數差-56",-52.8258492893063,29.1468446299739,-1.8124037081867,0.0699284465328707
"週數差-55",-21.5265007092316,27.5821327126222,-0.780450914855493,0.435128347460654
"週數差-54",-73.3977765767179,29.6957781986126,-2.47165695021749,0.0134513893686242
"週數差-53",-49.6061303284731,28.8405576903579,-1.72001286733292,0.085434856934195
"週數差-52",-39.9699043825002,29.1468196821887,-1.37132986783204,0.170276877277529
"週數差-51",-32.0964041738592,27.2175188455795,-1.17925533021435,0.238300830902301
"週數差-50",-27.742283210439,26.9264347091022,-1.03029916549112,0.302873419728408
"週數差-49",-45.6944016817081,28.3877656582097,-1.60965122200427,0.107478869507835
"週數差-48",-48.6284631411117,28.0838969733681,-1.73154257000821,0.083359778120557
"週數差-47",-42.5391828068462,30.0740159112739,-1.41448295207224,0.157224933659578
"週數差-46",-22.7688616430908,29.0196317153484,-0.784602019296077,0.432689801713127
"週數差-45",-39.7445830179884,29.842301274236,-1.33182031280883,0.182923905790942
"週數差-44",-58.5226414826055,26.5051760873042,-2.20797029568264,0.0272498179967901
"週數差-43",-46.135073083406,29.6939802733557,-1.55368437167054,0.120264585502742
"週數差-42",-37.376513257063,28.3368132718603,-1.31900905364611,0.187170726795967
"週數差-41",-27.6789173150399,27.6234194358564,-1.00200908795207,0.316342929239443
"週數差-40",-49.2054178937996,28.5491971495057,-1.72353070512358,0.0847973471809718
"週數差-39",-32.1550400180975,27.7100301242422,-1.16041158648783,0.245885528467685
"週數差-38",-42.5826284896496,29.0206126902457,-1.46732355185466,0.142292892316078
"週數差-37",-40.8293766824186,29.2121574796934,-1.39768439598482,0.16221262630068
"週數差-36",-48.1209500911141,29.4120606035456,-1.63609584312203,0.101824365803882
"週數差-35",-33.984881467654,28.3352977131216,-1.19938325023902,0.230383324237439
"週數差-34",-36.0872568975308,28.8375805371522,-1.25139683098721,0.210794231151496
"週數差-33",-20.0882021977043,29.4801002301933,-0.681415668225245,0.495610936233984
"週數差-32",-23.1677744425606,29.5507027543042,-0.78400079467437,0.433042497464206
"週數差-31",-53.7395345068141,27.7542036730284,-1.93626648921073,0.0528393951114517
"週數差-30",-25.2379847692152,29.6936765450966,-0.849944759480545,0.395358925840255
"週數差-29",-34.0594465763821,27.0685352398107,-1.25826707188388,0.208299699690978
"週數差-28",-27.6871100039392,28.8386951580179,-0.960068056208205,0.337024531005208
"週數差-27",-55.9801926578127,30.6666674860031,-1.82544101615747,0.0679390853076856
"週數差-26",-21.1977193372777,28.7798704785255,-0.736546724666281,0.46140069820232
"週數差-25",-21.3775294158688,27.3750265642011,-0.780913558777131,0.43485617746374
"週數差-24",-23.8477790240942,28.836671501501,-0.826994856977613,0.40824300872843
"週數差-23",-32.8256666470416,29.4115332768478,-1.11608144798358,0.264391393431496
"週數差-22",-48.356787692294,31.0379829687334,-1.55798744206435,0.119241087738788
"週數差-21",9.72582937699628,29.1503412839856,0.333643756765873,0.738649470258973
"週數差-20",-31.7870378793017,28.4426229021202,-1.11758461899561,0.263748566600422
"週數差-19",-12.7083803268109,31.4393669570231,-0.404218709116597,0.686053225364379
"週數差-18",-21.6640941037607,29.277682042241,-0.739952502814409,0.459331484382266
"週數差-17",-29.3329327606967,28.2822152455623,-1.03715117454596,0.299669262325568
"週數差-16",-4.41252609331136,28.1318014358965,-0.156851885342861,0.875362066878245
"週數差-15",-5.17471348651181,28.0339585354225,-0.184587327543246,0.853553301465422
"週數差-14",-17.6375342685363,31.1356170453733,-0.566474537595755,0.571073190782218
"週數差-13",-15.6275937056319,35.5178697001938,-0.439992427404692,0.659944053127293
"週數差-12",-41.4739355759807,26.7891055017714,-1.54816425554927,0.12158761756439
"週數差-11",-7.37533364372975,27.2567109425715,-0.27058780713745,0.786708932705621
"週數差-10",-14.1748941253311,29.1467480133813,-0.486328496023755,0.626735916062314
"週數差-9",-10.1524826744098,27.6670789905666,-0.366951736317063,0.713656212309923
"週數差-8",-8.28242324964379,27.0334280349988,-0.306377098713525,0.759318523225753
"週數差-7",7.8685969790472,26.2719058985995,0.299506134401413,0.764554848647835
"週數差-6",-35.8034344464374,29.3449456753547,-1.22008862590967,0.222435701086282
"週數差-5",9.32521980796946,26.3562151200024,0.353814831359922,0.723478803949462
"週數差-4",-6.52996973997966,27.1804662021326,-0.240244949862829,0.810141125635513
"週數差-3",-11.9660972727523,27.7559201534179,-0.431118738150673,0.666383464472581
"週數差-2",-17.4548760301569,28.6058709756642,-0.610185092598869,0.541741334375735
"週數差-1",-27.6390745022096,29.146390698264,-0.94828463628108,0.342988091372581
"週數差1",-26.6313872540492,32.3484693361158,-0.823265761892365,0.41035989603184
"週數差2",-14.1875656870593,30.5746354734386,-0.464030575258522,0.642627392103885
"週數差3",-6.87901483677971,32.2266071340999,-0.213457619294363,0.830970710886069
"週數差4",-2.44220499256788,30.4889002260031,-0.0801014459185048,0.936156819071305
"週數差5",-1.21107020940835,29.2125512656422,-0.041457187302662,0.966931550252633
"週數差6",-21.2041022445614,28.334758805487,-0.74834242952706,0.454256342507521
"週數差7",-26.769860355831,32.225523029785,-0.830703673330253,0.406144098245598
"週數差8",-27.0762771317948,27.9379814310768,-0.969156529744003,0.332470698113973
"週數差9",-57.2304306869546,26.4441302466058,-2.16420166415949,0.0304525007260723
"週數差10",-29.6389029541645,28.2833604783335,-1.04792720712482,0.29467603782286
"週數差11",-33.9433160793301,28.1314998918069,-1.20659460781954,0.227592690420056
"週數差12",-48.0784879171295,30.2373963372596,-1.59003398906689,0.111832001316649
"週數差13",-15.8927749589102,28.6086251108947,-0.555523898730035,0.5785382777529
"週數差14",-17.1119422895432,29.2775725112479,-0.584472714838948,0.558904343351696
"週數差15",-18.812516727275,26.961618108143,-0.697751768896731,0.485334939506897
"週數差16",-11.8782023393161,29.1473573478029,-0.407522445262485,0.68362565284384
"週數差17",-26.3886631796352,27.6221897297819,-0.955342912266774,0.339407861889886
"週數差18",-23.6776541888585,31.6533752732518,-0.748029364466133,0.454445148816628
"週數差19",2.343544015516,27.2560409181568,0.0859825541997494,0.931480550106391
"週數差20",-5.7216845275147,28.8977683837638,-0.197997452658989,0.843047675194556
"週數差21",-13.0412198157351,29.6934996880863,-0.439194434900763,0.660522115315327
"週數差22",-29.7757991869276,29.1464899613266,-1.02159125254657,0.306978197072474
"週數差23",-14.9774627047583,27.8934544091431,-0.536952594148716,0.591302195787616
"週數差24",-18.7605414689872,28.2320076614395,-0.664513189921353,0.506364264324572
"週數差25",-29.7801402282567,30.4908984848957,-0.976689494506333,0.3287265281786
"週數差26",-35.6838518343631,28.7786296279366,-1.23994270386396,0.215001058132194
"週數差27",-47.6504601667263,27.5795073881116,-1.72774877724127,0.0840380185536936
"週數差28",-30.2003452532729,27.4152854122277,-1.10158784777061,0.270644967960704
"週數差29",-1.5452588243585,29.8413648664542,-0.0517824446460081,0.958702202856498
"週數差30",-8.17337516096154,30.1533580276167,-0.271060196793862,0.786345593945492
"週數差31",11.2926691497556,28.4961252392879,0.396287883174597,0.691893964227123
"週數差32",-27.0538676175779,27.6663634026947,-0.977861355458911,0.328146535393901
"週數差33",-3.94649571980431,30.5741486627991,-0.129079496646988,0.897295144473935
"週數差34",6.46771955991206,31.233675470993,0.20707519888009,0.835951778610983
"週數差35",-18.3838391488172,27.3332555994062,-0.672581393824767,0.501216030076759
"週數差36",-14.2349153877149,27.4549739382905,-0.518482203614912,0.604123636428739
"週數差37",-6.1398375688725,52.3401536581932,-0.117306449059524,0.906617576711723
"週數差38",-7.6998529175367,29.5514924577188,-0.260557158950715,0.794434855252853
"週數差39",-12.5377554160271,26.4137582805521,-0.474667606285259,0.635025503283038
"週數差40",-30.2884936201842,26.3562078845405,-1.14919770525677,0.250478690400364
"週數差41",-16.9820166155272,26.856689498409,-0.632319803099083,0.527180147394391
"週數差42",-24.1763727661953,26.5337420674039,-0.911155791926365,0.362216668225768
"週數差43",-16.5962309728866,26.6581648049002,-0.622557145037828,0.533577761693079
"週數差44",-7.08535270416264,25.8806441520523,-0.273770338270378,0.784261988514621
"週數差45",8.47294084379656,25.5830013414972,0.331194167982665,0.740498891532324
"週數差46",-34.1305453516129,30.4051877957046,-1.12252374762292,0.261643957583888
"週數差47",-13.4235518101057,27.2180151149442,-0.493186286855113,0.621882630569434
"週數差48",-5.60467781703623,26.5333706605959,-0.211231278857443,0.8327074657744
"週數差49",-19.3935181036077,26.4128121969961,-0.734246620880958,0.462801089625996
"週數差50",-2.65771444018835,26.5649559787863,-0.100045881585902,0.920308208078782
"週數差51",-8.28006695597428,27.4555981782529,-0.30158027890038,0.762973007187546
"週數差52",10.8411628422797,26.3846732490313,0.410888652664203,0.681155536249259
"週數差53",-33.1987914807315,27.6666789985797,-1.19995578372221,0.230160881556209
"週數差54",-8.80097989166031,26.598173416148,-0.330886627211669,0.740731188782217
"週數差55",-13.2436789845715,27.4551761786214,-0.482374576597474,0.629541500457023
"週數差56",15.5429975437942,26.9270736930822,0.577225647352365,0.56378903039088
"週數差57",1.88916233498952,26.3865910802985,0.0715955437078062,0.942924006589939
"週數差58",-13.46147807623,25.337731019995,-0.531281907823829,0.595225253998468
"週數差59",7.98427637717302,26.8238547336614,0.297655816304191,0.765966819210365
"週數差60",-12.7789274359362,26.4439014824814,-0.483246673884413,0.628922224406941
"週數差61",10.6103167529635,26.7262920063431,0.3969992077631,0.691369346702353
"週數差62",-21.1095221911579,26.3573134889788,-0.800898096081938,0.423193566302773
"週數差63",4.18116137385774,26.9629034346127,0.155070887821758,0.87676591360076
"週數差64",-22.774831583134,27.4562302441936,-0.82949594247194,0.406826874371634
"週數差65",1.40148966199455,27.4199516309915,0.0511120399063911,0.959236398943901
"週數差66",2.98461742996513,25.7196073033355,0.116044440133348,0.907617679610938
"週數差67",8.50670418126597,25.5204504606971,0.333328919658639,0.738887085519086
"週數差68",2.60259829162166,28.7822656648456,0.0904236769241017,0.9279508205808
"週數差69",-12.948452354984,27.2587510752758,-0.475020015378784,0.634774301221658
"週數差70",-26.8948536061541,27.4566134905848,-0.979540088415371,0.327316832224274
"週數差71",14.7151397255811,25.7401077701368,0.571681356464768,0.567539841630359
"週數差72",-13.0611119426997,27.296788035859,-0.478485304774381,0.632306438525847
"週數差73",1.13253628797254,27.8011759569493,0.040736992195089,0.967505695520334
"週數差74",-19.1073472754188,27.1825667778459,-0.702926527563668,0.482104052755808
"週數差75",-24.180780719692,26.329120801991,-0.918404412420161,0.358410585265877
"週數差76",-9.02459529954876,27.2193290589368,-0.331550982759649,0.740229405401325
"週數差77",-25.738034638981,28.1828853400034,-0.913250518123773,0.361114183366312
"週數差78",-12.5529705983943,27.3748700489979,-0.458558180401438,0.646553004832869
"週數差79",-5.06181504625759,27.3348235983887,-0.185178259081796,0.853089797991167
"週數差80",-11.4780627117445,26.2450225195647,-0.43734246001077,0.661864457944241
"週數差81",-15.8841449295816,29.0285554534506,-0.547190333154984,0.584249853117672
"週數差82",-25.772625637027,27.8931884541126,-0.923975603557329,0.3555024437555
"週數差83",21.3724445564649,28.9029804542358,0.73945469361907,0.459633608495061
"週數差84",2.0203302071367,28.7234910762426,0.0703372094211671,0.943925483118832
"週數差85",-31.9069880331352,58.8465681194109,-0.542206437058315,0.587678157895269
"到學校距離",0.0325063109859822,0.00581255768608519,5.59242810850716,2.24811886186273e-08
"到捷運站距離",-0.0625056432493538,0.00222069188125083,-28.1469229374346,2.87465234771309e-173
"屋齡",-2.05035554830037,0.0710928334884868,-28.840537754518,9.34743449885311e-182
"總樓層數",5.0958098375498,0.175798516034234,28.9866487641879,1.4357636358545e-183
"租賃面積",-0.00383933291607681,0.0028014879820051,-1.37046203329735,0.170547446285111
"是否為一樓TRUE",136.746739874786,3.34397294155948,40.893494733547,0
"土地使用分區住",28.5764816730794,4.6925510461001,6.08975403620358,1.13715129706821e-09
"土地使用分區其他",88.7963532564026,5.32301149258621,16.6816008907883,2.4048217015378e-62
"土地使用分區商",85.2071158261247,4.74312784550205,17.9643304168846,5.53738951873691e-72
"土地使用分區農",-2.41886783340646,64.3356000319837,-0.0375976571634359,0.97000859123761
"有無車位TRUE",-72.8695852778445,2.55794232475257,-28.4875794785143,2.06551336280824e-177
"是否為店面TRUE:週數差-486",-66.3932053539599,283.398815381658,-0.234274816091052,0.814772372775046
"是否為店面TRUE:週數差-459",822.374355903583,182.656389773988,4.50230269480942,6.7337621251547e-06
"是否為店面TRUE:週數差-457",89.3961279431068,118.364290045982,0.755262654879931,0.450094134825637
"是否為店面TRUE:週數差-456",533.406807132355,179.589461858442,2.97014536160704,0.00297767465757353
"是否為店面TRUE:週數差-455",-202.425204697626,155.632592518021,-1.30066075121242,0.193379208009093
"是否為店面TRUE:週數差-454",73.561104328634,118.053880676471,0.623114665160647,0.533211356901337
"是否為店面TRUE:週數差-453",61.443543979909,141.61958999356,0.433863309325377,0.664389143062023
"是否為店面TRUE:週數差-452",36.9904062652614,117.796994440141,0.314018251832886,0.753508182998047
"是否為店面TRUE:週數差-450",203.428169833109,121.475752359727,1.67464013090198,0.0940096653426082
"是否為店面TRUE:週數差-449",14.0456960947691,118.226427265911,0.118803354035033,0.905431518058115
"是否為店面TRUE:週數差-448",-78.992278014895,122.110407007262,-0.646892267013715,0.517703952512622
"是否為店面TRUE:週數差-447",-94.7391618575593,133.420442575866,-0.710079805077009,0.477657193137647
"是否為店面TRUE:週數差-446",207.507770726327,115.178872290429,1.80161314831323,0.0716109176269804
"是否為店面TRUE:週數差-445",114.411035300081,134.033748007349,0.853598716748621,0.39333051161607
"是否為店面TRUE:週數差-444",613.664156887124,141.585423323152,4.33423259601031,1.46488597890102e-05
"是否為店面TRUE:週數差-443",314.86565159795,142.831089374317,2.20446159850243,0.0274953840760011
"是否為店面TRUE:週數差-442",285.960194210993,141.962260154528,2.01433954277511,0.0439780031988932
"是否為店面TRUE:週數差-441",127.031177851872,114.040811121861,1.11390980651768,0.265321995918061
"是否為店面TRUE:週數差-440",-211.469906431264,238.543320743945,-0.886505251003268,0.375348601702627
"是否為店面TRUE:週數差-439",-113.637323145593,238.227647243385,-0.477011482338552,0.633355547010266
"是否為店面TRUE:週數差-438",59.7564557287749,133.588986775554,0.447315734411349,0.654648596680651
"是否為店面TRUE:週數差-437",-72.7379508192503,116.09983834144,-0.626512076660556,0.53098131574161
"是否為店面TRUE:週數差-436",-91.3076731809647,179.663248005294,-0.508215643403454,0.611303843962795
"是否為店面TRUE:週數差-435",15.4920289665991,155.772305433237,0.0994530377111151,0.920778879778104
"是否為店面TRUE:週數差-434",-188.028159026725,127.12723576909,-1.47905488457449,0.139130486815314
"是否為店面TRUE:週數差-433",184.544176728879,237.714317552666,0.776327562549923,0.43755842429817
"是否為店面TRUE:週數差-432",400.322308263189,122.564793044791,3.26620963751714,0.00109053889438837
"是否為店面TRUE:週數差-431",808.998786617836,194.348841507146,4.16261182903985,3.15032106889754e-05
"是否為店面TRUE:週數差-430",79.5694479786686,126.848225787369,0.627280732424651,0.530477431762169
"是否為店面TRUE:週數差-429",132.953296723402,114.481708150223,1.16134969395233,0.245503977659833
"是否為店面TRUE:週數差-428",46.0216095657629,126.490031814789,0.363835860466454,0.715981764399402
"是否為店面TRUE:週數差-427",33.439506018824,115.069778912878,0.290601983724517,0.771356668743259
"是否為店面TRUE:週數差-426",-142.80499873357,132.760129266857,-1.07566179335756,0.282082528290259
"是否為店面TRUE:週數差-425",303.018634915211,104.271458242173,2.9060554059908,0.00366139986073698
"是否為店面TRUE:週數差-424",3.16200704249472,121.847914323842,0.025950440432578,0.979296947495446
"是否為店面TRUE:週數差-423",331.523969002825,126.554353928808,2.61961725306836,0.00880489274357224
"是否為店面TRUE:週數差-422",-20.1189362731396,121.895587939798,-0.165050570026176,0.86890469135695
"是否為店面TRUE:週數差-421",200.833040878992,121.918373801637,1.64727460362743,0.099506443474735
"是否為店面TRUE:週數差-420",10.2552107961864,115.050358694183,0.0891367129366885,0.92897353509461
"是否為店面TRUE:週數差-419",35.4890677539438,121.800715132941,0.291369945695383,0.770769326340563
"是否為店面TRUE:週數差-418",1033.371001405,121.846167709068,8.48094791025661,2.27971936796115e-17
"是否為店面TRUE:週數差-417",-31.845261578528,126.818869064469,-0.251108228715866,0.801731226911851
"是否為店面TRUE:週數差-416",321.834760498194,155.55344150689,2.06896586395319,0.0385532289122783
"是否為店面TRUE:週數差-415",127.804469206868,111.351432973653,1.14775774135847,0.251072806149311
"是否為店面TRUE:週數差-414",-112.710177338596,111.221658180085,-1.01338335700858,0.310880853365187
"是否為店面TRUE:週數差-413",308.540425320976,132.637763968483,2.32618838021342,0.0200115583468042
"是否為店面TRUE:週數差-412",140.74517137623,115.199615788895,1.2217503540476,0.221806473425665
"是否為店面TRUE:週數差-411",-123.136135136699,108.805046854847,-1.13171345168364,0.257759094420529
"是否為店面TRUE:週數差-410",362.627532113693,115.291604636797,3.14530735569235,0.00165987082362799
"是否為店面TRUE:週數差-409",267.457873998435,106.786589692973,2.50460169921538,0.0122613608541237
"是否為店面TRUE:週數差-408",202.103601967852,121.457869981304,1.66398111541855,0.0961210178971525
"是否為店面TRUE:週數差-407",454.280646454888,125.932372099275,3.60733812031086,0.00030958592216733
"是否為店面TRUE:週數差-406",161.638623217086,155.805029864855,1.03744162404314,0.299533942806482
"是否為店面TRUE:週數差-405",160.709126073761,126.579731470646,1.26962764264537,0.204221838048745
"是否為店面TRUE:週數差-404",110.903256630246,127.199952269143,0.871881275517971,0.383276366116108
"是否為店面TRUE:週數差-403",155.906102634024,237.963683411463,0.655167630618855,0.512362148324247
"是否為店面TRUE:週數差-402",-109.173488400971,121.894090408917,-0.895642176209918,0.370447215088669
"是否為店面TRUE:週數差-401",-36.3550758001709,126.232918944482,-0.287999961532697,0.773347685245796
"是否為店面TRUE:週數差-400",471.537061905214,115.525383254374,4.08167494122864,4.47656092356155e-05
"是否為店面TRUE:週數差-399",481.603802777737,132.759337425172,3.62764542305121,0.000286236269248582
"是否為店面TRUE:週數差-398",241.204826921142,110.643394384296,2.18002012920328,0.029259540402644
"是否為店面TRUE:週數差-397",46.182227207934,132.829936462601,0.347679359320757,0.728082124021574
"是否為店面TRUE:週數差-396",142.836066880851,126.556056345023,1.12863873137327,0.259054425485534
"是否為店面TRUE:週數差-395",-15.0383285256584,141.850174352279,-0.106015580131127,0.915570317453088
"是否為店面TRUE:週數差-394",-73.5878250940218,110.380209455212,-0.66667589649647,0.504981541687603
"是否為店面TRUE:週數差-393",196.897650178682,115.614255937457,1.70305684694451,0.0885622055164565
"是否為店面TRUE:週數差-392",-48.5545023949785,132.432851274603,-0.366634878941778,0.713892579603802
"是否為店面TRUE:週數差-391",289.917531261565,126.65959479575,2.28895040860572,0.0220854219955595
"是否為店面TRUE:週數差-390",-47.3856438967657,122.200298117996,-0.387770280650301,0.698187308839561
"是否為店面TRUE:週數差-389",-143.303119651808,112.8028989568,-1.27038507854917,0.203952037423173
"是否為店面TRUE:週數差-388",-4.48384101622013,113.330237991333,-0.039564383660458,0.968440544278517
"是否為店面TRUE:週數差-387",-249.922922558344,141.490123609233,-1.76636302367351,0.077339651663988
"是否為店面TRUE:週數差-386",420.719659397351,132.740082212043,3.16949976515218,0.00152772259904585
"是否為店面TRUE:週數差-385",474.838737036778,118.204988293126,4.01707866895828,5.89901841226253e-05
"是否為店面TRUE:週數差-384",-150.601146494707,141.901184332741,-1.06131000387964,0.288552979444959
"是否為店面TRUE:週數差-383",108.805246584225,110.552887237822,0.984191813554017,0.325024869094181
"是否為店面TRUE:週數差-382",-131.423352255887,126.358152935909,-1.04008605066067,0.298303787879351
"是否為店面TRUE:週數差-381",172.908962175318,114.46414693241,1.51059494880454,0.130896536940963
"是否為店面TRUE:週數差-380",237.345472932059,182.228530230627,1.30246055670689,0.192763602272932
"是否為店面TRUE:週數差-379",193.226194323488,141.436746662229,1.36616684760814,0.171891321164453
"是否為店面TRUE:週數差-378",-207.035654783779,114.896179837407,-1.80193680135198,0.0715599752106716
"是否為店面TRUE:週數差-377",79.6700925363002,110.281368416572,0.722425679697391,0.470035399285989
"是否為店面TRUE:週數差-376",1312.01100070531,141.421797405577,9.27728981511,1.78975387996482e-20
"是否為店面TRUE:週數差-375",265.62003385984,121.671056890911,2.18309958545023,0.0290320374207743
"是否為店面TRUE:週數差-374",32.2997587380718,110.661033199655,0.291880147908945,0.770379192941071
"是否為店面TRUE:週數差-373",195.275531934784,117.634908703512,1.6600134610293,0.0969165625051807
