"coef","Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %"
"是否為店面TRUE:週數差-240",323.120722319326,108.445964125089,2.97955507082419,0.00288774620805655,110.566557552812,535.67488708584
"是否為店面TRUE:週數差-239",302.844050446588,101.807335702438,2.97467808539593,0.00293404513885427,103.301601984649,502.386498908526
"是否為店面TRUE:週數差-238",-1.37281541450506,103.841379820747,-0.0132203117569783,0.989452065425582,-204.901991756577,202.156360927567
"是否為店面TRUE:週數差-237",99.8126554527819,105.695828229544,0.944338647273897,0.345000152952528,-107.351241054439,306.976551960003
"是否為店面TRUE:週數差-236",-100.25831962142,102.218548340628,-0.980823160267589,0.326683626643113,-300.606745138909,100.09010589607
"是否為店面TRUE:週數差-235",493.521445468634,94.6544036263973,5.21393011377022,1.85448733216049e-07,307.998748827986,679.044142109281
"是否為店面TRUE:週數差-234",315.076851712503,116.257142533737,2.71017199326975,0.00672660667015349,87.2127718570572,542.940931567949
"是否為店面TRUE:週數差-233",55.3963505426348,101.452917471574,0.54603013814912,0.585047105425965,-143.451437941434,254.244139026703
"是否為店面TRUE:週數差-232",32.5251403412335,131.001843416372,0.248280020288391,0.80391854548401,-224.238563452505,289.288844134972
"是否為店面TRUE:週數差-231",-25.5683227760615,122.135378458364,-0.20934411551177,0.83418027528007,-264.953749113507,213.817103561384
"是否為店面TRUE:週數差-230",243.230997141038,121.733480097024,1.99806164209861,0.0457141604477173,4.63329187006954,481.828702412006
"是否為店面TRUE:週數差-229",-84.2637686098625,130.111193071812,-0.647628898179073,0.517227302267668,-339.281797111632,170.754259891907
"是否為店面TRUE:週數差-228",262.49944765942,108.509303971012,2.41914230441978,0.0155598954630649,49.821136751044,475.177758567796
"是否為店面TRUE:週數差-227",416.614565106598,112.575296556278,3.7007636475408,0.000215129894243047,195.966905916056,637.262224297139
"是否為店面TRUE:週數差-226",-77.8177390989405,121.69006436902,-0.639474878269122,0.522516317886118,-316.330349512963,160.694871315082
"是否為店面TRUE:週數差-225",356.579092086354,111.747052647203,3.19094851845544,0.00141874301378237,137.554791531025,575.603392641684
"是否為店面TRUE:週數差-224",678.625479269369,220.185765445191,3.08205881473429,0.00205660673743637,247.061226553662,1110.18973198508
"是否為店面TRUE:週數差-223",-18.8013773070323,108.730375709586,-0.172917431622327,0.862716871107791,-231.912988976071,194.310234362006
"是否為店面TRUE:週數差-222",41.5888960192721,121.844728841852,0.341327002116375,0.73285853208498,-197.226856868583,280.404648907127
"是否為店面TRUE:週數差-221",31.3993478048835,121.375673557281,0.25869555970015,0.795870969682119,-206.497056400466,269.295752010233
"是否為店面TRUE:週數差-220",-38.2911176023408,103.661332656943,-0.369386700140751,0.711840720111394,-241.467401378703,164.885166174022
"是否為店面TRUE:週數差-219",791.587224146111,101.730570990162,7.78121282955014,7.28916922403602e-15,592.19523457338,990.979213718843
"是否為店面TRUE:週數差-218",3.36350011516441,105.962403136776,0.0317423917879895,0.974677586169812,-204.322883394791,211.049883625119
"是否為店面TRUE:週數差-217",187.747074175927,93.2750742354496,2.01283221390966,0.0441364230100974,4.92786409650049,370.566284255354
"是否為店面TRUE:週數差-216",287.300188609957,98.1417301152175,2.92740089534461,0.00341927101330024,94.9423296368105,479.658047583103
"是否為店面TRUE:週數差-215",308.882718350329,105.561597599393,2.92608984114224,0.0034337122888715,101.981913971137,515.78352272952
"是否為店面TRUE:週數差-214",147.407189419319,108.196263266084,1.36240554867228,0.173074681426031,-64.6575614906679,359.471940329307
"是否為店面TRUE:週數差-213",-120.793290744097,115.974704472023,-1.04154859711875,0.297624907310351,-348.103791803041,106.517210314847
"是否為店面TRUE:週數差-212",133.051501221553,111.523589784992,1.19303459903026,0.232860202847405,-85.5348119691313,351.637814412236
"是否為店面TRUE:週數差-211",474.690273296533,130.116670726741,3.64818951057726,0.000264302398102773,219.661508587311,729.719038005756
"是否為店面TRUE:週數差-210",148.836161585071,115.974596959623,1.28335140183232,0.199373593572245,-78.4741287494941,376.146451919635
"是否為店面TRUE:週數差-209",583.301726468677,98.4770359683744,5.9232258641091,3.1727810447513e-09,390.286667791198,776.316785146156
"是否為店面TRUE:週數差-208",20.5405461053553,105.626253035307,0.194464401747636,0.845812878160216,-186.486982972991,227.568075183702
"是否為店面TRUE:週數差-207",-37.7673757675769,121.856546578086,-0.309933087947601,0.756612839663101,-276.606291426632,201.071539891478
"是否為店面TRUE:週數差-206",-212.932253405917,142.42428893555,-1.49505575907964,0.134904773292136,-492.083958325445,66.2194515136117
"是否為店面TRUE:週數差-205",104.972403241809,99.9303912379974,1.05045524130696,0.29351278700503,-90.8912327703449,300.836039253964
"是否為店面TRUE:週數差-204",94.0219953752,100.222744496791,0.938130320091271,0.348180947699802,-102.414653226597,290.458643976997
"是否為店面TRUE:週數差-203",253.968278260835,98.2645187840212,2.58453693564653,0.00975315724128585,61.3697534118218,446.566803109848
"是否為店面TRUE:週數差-202",-21.0881494819343,103.700066203135,-0.203357145796081,0.83885653286583,-224.340351035651,182.164052071782
"是否為店面TRUE:週數差-201",-113.319055965262,103.516576813354,-1.09469477694942,0.27365445738203,-316.21161818797,89.573506257446
"是否為店面TRUE:週數差-200",-6.36120822741605,111.600177245469,-0.0569999831937929,0.954545384745542,-225.09763289366,212.375216438827
"是否為店面TRUE:週數差-199",385.169880508394,115.847755173849,3.32479364775245,0.000885332074963917,158.108200161764,612.231560855025
"是否為店面TRUE:週數差-198",-85.312230800267,105.696580725411,-0.807142768618973,0.41958720454686,-292.477602199908,121.853140599374
"是否為店面TRUE:週數差-197",72.5525212449758,100.4422142424,0.722330962058272,0.470093634949744,-124.314288210162,269.419330700114
"是否為店面TRUE:週數差-196",152.160875708344,101.700723222814,1.49616316272381,0.134616024650702,-47.1726122197203,351.494363636407
"是否為店面TRUE:週數差-195",-285.727184780528,164.86127797149,-1.73313702463195,0.0830760868747143,-608.855403744495,37.4010341834385
"是否為店面TRUE:週數差-194",50.8993459296859,111.476683679904,0.456591856247168,0.647965968236914,-167.595031262551,269.393723121923
"是否為店面TRUE:週數差-193",136.231938818146,100.522136454453,1.35524316954678,0.175344831355476,-60.7915182279486,333.255395864241
"是否為店面TRUE:週數差-192",76.5985214108739,108.401859933478,0.706616302136138,0.479807502850452,-135.869199109548,289.066241931296
"是否為店面TRUE:週數差-191",-32.0817059883545,108.334971179586,-0.296134347376831,0.767128435827259,-244.418324504838,180.254912528129
"是否為店面TRUE:週數差-190",236.975171438284,111.76384119589,2.12032056971749,0.033982819035601,17.9179653159051,456.032377560663
"是否為店面TRUE:週數差-189",-123.279549988805,116.34892156911,-1.05956762062103,0.289345310721315,-351.323516817125,104.764416839515
"是否為店面TRUE:週數差-188",20.614635236523,106.333011458626,0.193868629823807,0.846279356727862,-187.798140840845,229.027411313891
"是否為店面TRUE:週數差-187",36.8140472978349,101.754402130422,0.361793165966906,0.7175077823037,-162.624651326304,236.252745921974
"是否為店面TRUE:週數差-186",-29.564141571404,116.215949687066,-0.254389708564195,0.799195310254585,-257.347483418856,198.219200276048
"是否為店面TRUE:週數差-185",-2.87988978920637,96.6215627586462,-0.0298058705218848,0.976221968885328,-192.258219691002,186.49844011259
"是否為店面TRUE:週數差-184",145.14139594717,105.835604882811,1.37138533018147,0.170259629449356,-62.2964628972279,352.579254791568
"是否為店面TRUE:週數差-183",33.378736621431,97.7807019353201,0.341363233856823,0.732831259520634,-158.271506869163,225.028980112025
"是否為店面TRUE:週數差-182",124.233416566167,103.635066638543,1.19875849551452,0.230626260898851,-78.8913857959478,327.358218928281
"是否為店面TRUE:週數差-181",78.363698700183,94.9229167266161,0.825550893319843,0.409061948736184,-107.685283802795,264.412681203162
"是否為店面TRUE:週數差-180",194.192650560698,108.769487408022,1.78535961866064,0.0742076922298192,-18.9956200643522,407.380921185749
"是否為店面TRUE:週數差-179",155.599480126655,106.227596054426,1.46477455864607,0.142987299647334,-52.6066816854978,363.805641938808
"是否為店面TRUE:週數差-178",34.3936686788861,130.164085119278,0.264233168829705,0.79160109655811,-220.728028272534,289.515365630306
"是否為店面TRUE:週數差-177",-0.556569812390279,96.6110934268871,-0.00576093068247362,0.995403485559176,-189.91437981669,188.801240191909
"是否為店面TRUE:週數差-176",28.1924457118442,130.648086267195,0.215789197663305,0.829152749975776,-227.877893824586,284.262785248275
"是否為店面TRUE:週數差-175",120.765328669817,111.629885884481,1.08183689083754,0.279329047743109,-98.0293249494593,339.559982289093
"是否為店面TRUE:週數差-174",-218.237661030978,108.514865391493,-2.01113147257414,0.0443157159962844,-430.926872327347,-5.54844973460868
"是否為店面TRUE:週數差-173",-209.445826538442,116.02236913172,-1.80521935645581,0.071045015163575,-436.849750363393,17.9580972865083
"是否為店面TRUE:週數差-172",-14.8679394607806,108.393536915496,-0.137166291311001,0.890899781952286,-227.319346860195,197.583467938634
"是否為店面TRUE:週數差-171",72.7863236977926,111.963581851738,0.650089274512277,0.515636867649516,-146.662374248338,292.235021643923
"是否為店面TRUE:週數差-170",532.169571068028,122.525896844396,4.34332320573719,1.40556851322283e-05,292.018728423588,772.320413712468
"是否為店面TRUE:週數差-169",666.710219796512,131.385928055868,5.07444160620468,3.8970986545713e-07,409.193709843445,924.22672974958
"是否為店面TRUE:週數差-168",35.8104273519776,95.5076959305881,0.37494808144051,0.707700309764085,-151.384722795651,223.005577499606
"是否為店面TRUE:週數差-167",-196.146246391184,116.045088692011,-1.69025892092483,0.090983252990915,-423.594700570034,31.3022077876649
"是否為店面TRUE:週數差-166",228.734338739974,99.824729259922,2.29135947010083,0.0219458333338245,33.0778002780012,424.390877201947
"是否為店面TRUE:週數差-165",-122.004948179997,103.155409025841,-1.18272952753678,0.236920709013191,-324.189621289131,80.1797249291364
"是否為店面TRUE:週數差-164",98.3911900909024,103.109969805438,0.954235466042331,0.339968035017376,-103.70442211478,300.486802296585
"是否為店面TRUE:週數差-163",45.6263996164428,111.385004397961,0.409627847689684,0.68208032329389,-172.688286119712,263.941085352598
"是否為店面TRUE:週數差-162",56.0812105702373,98.7538502062281,0.567888851453616,0.570112415355944,-137.476404205084,249.638825345559
"是否為店面TRUE:週數差-161",149.020678822539,105.260536017609,1.41573171162276,0.156858889033226,-57.2900446479198,355.331402292997
"是否為店面TRUE:週數差-160",54.7172000171224,115.998961205533,0.471704224317766,0.637139513947325,-172.640844256294,282.075244290539
"是否為店面TRUE:週數差-159",32.6630744273106,105.324555874841,0.310118320993678,0.756471980458588,-173.773128007647,239.099276862268
"是否為店面TRUE:週數差-158",-68.5806136630977,115.852837095388,-0.591963178308972,0.55387731652349,-295.652254579464,158.491027253269
"是否為店面TRUE:週數差-157",123.74970196696,103.54933570213,1.1950796316351,0.232060304622411,-79.2070677004294,326.70647163435
"是否為店面TRUE:週數差-156",112.604416561738,98.697450063326,1.14090502327556,0.253913676505927,-80.8426538944479,306.051487017923
"是否為店面TRUE:週數差-155",147.90672033308,103.114167486108,1.43439765784858,0.151463654264056,-54.1971193296226,350.010559995782
"是否為店面TRUE:週數差-154",149.113092884496,116.254997963275,1.28263812736551,0.19962348612808,-78.7467836113592,376.972969380352
"是否為店面TRUE:週數差-153",-59.5021585992346,98.7960066280595,-0.602272911933012,0.546994601884555,-253.142399990532,134.138082792063
"是否為店面TRUE:週數差-152",-178.939269800908,122.043902280431,-1.46618771161335,0.142602020836526,-418.145402766271,60.2668631644553
"是否為店面TRUE:週數差-151",56.3024999474434,105.506357654074,0.533640826954176,0.593591891213289,-150.490034100679,263.095033995566
"是否為店面TRUE:週數差-150",212.112999476235,100.25445591849,2.11574635294703,0.0343702000924504,15.6141964659521,408.611802486518
"是否為店面TRUE:週數差-149",-137.418094022533,143.163142385646,-0.959870618461015,0.337123926238724,-418.017952215787,143.181764170721
"是否為店面TRUE:週數差-148",371.78641352634,101.458157982117,3.66443094296931,0.000248087230465603,172.928353637979,570.644473414702
"是否為店面TRUE:週數差-147",192.87405188418,97.4954654768799,1.97828740999158,0.0479005322333939,1.78287204960932,383.965231718751
"是否為店面TRUE:週數差-146",13.8593846843786,101.690539875598,0.136289813205174,0.891592601137488,-185.454143876093,213.17291324485
"是否為店面TRUE:週數差-145",-172.96182664215,101.799031589576,-1.69905178803157,0.0893142391364274,-372.48799903713,26.5643457528294
"是否為店面TRUE:週數差-144",-102.983885532817,112.209665998388,-0.917780875796353,0.358737021367255,-322.914908576753,116.94713751112
"是否為店面TRUE:週數差-143",109.035129922739,103.737706007415,1.05106555869807,0.293232411055287,-94.2908456734245,312.361105518902
"是否為店面TRUE:週數差-142",-94.0115705354566,143.261891122931,-0.656221761408879,0.511683785446801,-374.804976322155,186.781835251242
"是否為店面TRUE:週數差-141",-72.5773894549573,111.642397274373,-0.650088059974121,0.515637652123749,-291.396565407083,146.241786497169
"是否為店面TRUE:週數差-140",56.6032633306175,100.239642082534,0.564679423775397,0.572293792009314,-139.866504550935,253.07303121217
"是否為店面TRUE:週數差-139",189.057872687662,94.8889245662672,1.99241242907785,0.0463300239548147,3.07551484250104,375.040230532822
"是否為店面TRUE:週數差-138",86.5429017474069,111.953476855634,0.773025583287653,0.439510067343088,-132.885990399362,305.971793894176
"是否為店面TRUE:週數差-137",129.000326847924,101.525921894267,1.27061468087204,0.203870335435196,-69.9905503551663,327.991204051014
"是否為店面TRUE:週數差-136",144.624280993355,100.379248035251,1.44077868507808,0.149652061681492,-52.1191146521777,341.367676638889
"是否為店面TRUE:週數差-135",-2.48941025695454,105.654218329074,-0.0235618633720894,0.98120216506359,-209.571751330446,204.592930816537
"是否為店面TRUE:週數差-134",-42.7849639764594,111.767322315597,-0.382803874066587,0.701866447765966,-261.848993095875,176.279065142956
"是否為店面TRUE:週數差-133",-56.3774300113511,121.744768623369,-0.463078871058197,0.64330939365311,-294.997260801772,182.24240077907
"是否為店面TRUE:週數差-132",56.6213730764122,112.025468838956,0.50543303824784,0.613256442566464,-162.948623407511,276.191369560336
"是否為店面TRUE:週數差-131",335.081654854732,101.752835147568,3.29309403879289,0.000991445132319892,135.646027518071,534.517282191394
"是否為店面TRUE:週數差-130",486.831125783483,100.269766849934,4.85521350131479,1.20537457135552e-06,290.302313336971,683.359938229996
"是否為店面TRUE:週數差-129",-50.9030563695385,130.141783927484,-0.391135381991554,0.695698458075881,-305.981042969603,204.174930230526
"是否為店面TRUE:週數差-128",-195.205626216363,98.8842192780586,-1.9740826963244,0.0483765920425291,-389.018764462732,-1.39248796999408
"是否為店面TRUE:週數差-127",14.1083753624673,105.772975866031,0.133383553284316,0.893890467060129,-193.20673056568,221.423481290615
"是否為店面TRUE:週數差-126",71.0250418406901,101.86254150137,0.697263594583835,0.485640354945667,-128.625610025376,270.675693706757
"是否為店面TRUE:週數差-125",66.1542915114972,111.636495179066,0.592586603559932,0.553459920015262,-152.65331632974,284.961899352734
"是否為店面TRUE:週數差-124",39.0420455848951,106.555647679992,0.366400528127297,0.714067425146168,-169.807097640489,247.89118881028
"是否為店面TRUE:週數差-123",519.743380691738,106.211249540555,4.89348711120553,9.93028451873387e-07,311.56925805809,727.917503325386
"是否為店面TRUE:週數差-122",-80.7428627649371,99.8871419336921,-0.808340905564568,0.41889733604429,-276.52173011071,115.036004580836
"是否為店面TRUE:週數差-121",636.240490364731,105.767497064936,6.0154632379559,1.80333438541686e-09,428.936122890523,843.54485783894
"是否為店面TRUE:週數差-120",23.224391783923,105.498344791842,0.220139868826823,0.825762920819511,-183.552437048676,230.001220616522
"是否為店面TRUE:週數差-119",-267.556257736613,226.892686390329,-1.17921940100057,0.238315163737674,-712.26608014825,177.153564675023
"是否為店面TRUE:週數差-118",368.791415808354,122.806702804699,3.00302351081641,0.00267414012447643,128.090193287309,609.4926383294
"是否為店面TRUE:週數差-117",66.1027677146659,99.9984502309972,0.661037921707467,0.508590350949238,-129.894263970888,262.09979940022
"是否為店面TRUE:週數差-116",76.2270190755497,93.8403385827014,0.81230545655343,0.416619372371242,-107.700109515845,260.154147666945
"是否為店面TRUE:週數差-115",208.281748260376,105.7977689187,1.96867807694915,0.0489943369748017,0.918047931832518,415.64544858892
"是否為店面TRUE:週數差-114",87.4799953947423,111.352331616015,0.785614401828664,0.43209630468485,-130.770651666177,305.730642455662
"是否為店面TRUE:週數差-113",153.564866359578,103.109067895581,1.48934394902196,0.1364017000342,-48.5289781021617,355.658710821318
"是否為店面TRUE:週數差-112",70.1764566591584,103.213394356814,0.679916178481202,0.496559972405739,-132.121867738827,272.474781057144
"是否為店面TRUE:週數差-111",128.587444578666,107.788493144961,1.19296077741557,0.232889114115894,-82.6780766116055,339.852965768938
"是否為店面TRUE:週數差-110",224.233538456918,101.269145051725,2.2142335490478,0.026816193458916,25.7459440429857,422.72113287085
"是否為店面TRUE:週數差-109",-80.5122620452338,108.046956569471,-0.745159924920856,0.456177756062413,-292.284371726488,131.259847636021
"是否為店面TRUE:週數差-108",-43.0646221589685,97.3353617266351,-0.442435528003839,0.658175555237839,-233.841998532213,147.712754214276
"是否為店面TRUE:週數差-107",47.8401617019083,99.4696055763841,0.480952562591305,0.630551842184238,-147.120334094464,242.800657498281
"是否為店面TRUE:週數差-106",-60.4868870706653,105.726854523994,-0.572105236110456,0.567252671948453,-267.711595136489,146.737820995158
"是否為店面TRUE:週數差-105",31.232283383777,101.543474466492,0.307575484765229,0.758406367905063,-167.792996873027,230.257563640581
"是否為店面TRUE:週數差-104",124.406443119996,105.61792917234,1.17789133052399,0.238844269080521,-82.6047711811726,331.417657421164
"是否為店面TRUE:週數差-103",-51.3356519525594,111.330127764705,-0.461111946813327,0.644719842688814,-269.54277944954,166.871475544421
"是否為店面TRUE:週數差-102",98.8714532508534,105.790438259184,0.934597255459144,0.349999385890776,-108.477878979964,306.220785481671
"是否為店面TRUE:週數差-101",-20.0492607338881,96.8292999617932,-0.207057788725097,0.835965379733351,-209.834755697677,169.736234229901
"是否為店面TRUE:週數差-100",-68.840477917872,105.571657924209,-0.65207347569831,0.514356093077288,-275.761000540668,138.080044704925
"是否為店面TRUE:週數差-99",74.3099472641959,92.5552398250825,0.802871316682147,0.422052068844827,-107.098386872542,255.718281400934
"是否為店面TRUE:週數差-98",-2.58084463268681,105.587874739672,-0.0244426231615127,0.980499625568474,-209.533152225018,204.371462959645
"是否為店面TRUE:週數差-97",-62.9417622297359,121.99865309933,-0.515921779714152,0.605910806763532,-302.059206768815,176.175682309343
"是否為店面TRUE:週數差-96",251.900045806137,105.52760868549,2.38705348243879,0.0169868777393876,45.0658597217267,458.734231890547
"是否為店面TRUE:週數差-95",162.238221959244,103.352133291894,1.56976171455542,0.11647545324536,-40.3320308475527,364.808474766041
"是否為店面TRUE:週數差-94",-64.9378167194199,103.370425718459,-0.628204984821144,0.529871885120231,-267.543922694948,137.668289256109
"是否為店面TRUE:週數差-93",162.944001521429,112.54228962081,1.44784686779022,0.147664732851423,-57.6389640527432,383.5269670956
"是否為店面TRUE:週數差-92",-59.3637371687921,108.524766529067,-0.547006356865946,0.584376253561406,-272.072354701661,153.344880364077
"是否為店面TRUE:週數差-91",244.378266393458,96.9685400735811,2.52018093917904,0.011731840673109,54.3198607141638,434.436672072752
"是否為店面TRUE:週數差-90",47.4206788422243,164.548420756243,0.28818677580912,0.773204695137088,-275.094339763256,369.935697447704
"是否為店面TRUE:週數差-89",17.2875456541025,99.7581996640512,0.173294483183544,0.862420502595512,-178.238594753902,212.813686062107
"是否為店面TRUE:週數差-88",200.15487169253,116.151655143894,1.72322014218884,0.0848535058729453,-27.5024528057908,427.81219619085
"是否為店面TRUE:週數差-87",-71.7243431254919,100.246413137534,-0.715480393568684,0.474314836530061,-268.207382279533,124.758696028549
"是否為店面TRUE:週數差-86",179.70430625429,97.7686101652715,1.83805728597871,0.066058551361104,-11.9222373586369,371.330849867217
"是否為店面TRUE:週數差-85",59.2426692647736,103.513378030065,0.5723189639079,0.567107895249762,-143.643623340474,262.128961870021
"是否為店面TRUE:週數差-84",101.858755314903,104.063100579721,0.978817224813227,0.327673961273998,-102.104993868265,305.822504498071
"是否為店面TRUE:週數差-83",25.142262432181,97.7340165695946,0.257251909976274,0.796985132641388,-166.416477709269,216.701002573631
"是否為店面TRUE:週數差-82",14.2336616757443,108.165247933792,0.131591818515099,0.895307566755479,-197.770299161478,226.237622512966
"是否為店面TRUE:週數差-81",98.8395409635905,98.7383816784376,1.0010245183629,0.316818702874807,-94.6877554865523,292.366837413733
"是否為店面TRUE:週數差-80",85.2912632404985,112.079770161432,0.760987135480838,0.446667527666332,-134.385163873072,304.967690354069
"是否為店面TRUE:週數差-79",268.26449070529,96.9459538397423,2.76715510116851,0.00565639206465976,78.2503540599573,458.278627350623
"是否為店面TRUE:週數差-78",-75.0130951252722,98.9063430557401,-0.758425524670318,0.448199047987816,-268.869595991214,118.84340574067
"是否為店面TRUE:週數差-77",72.8358277980939,108.249043137959,0.672854241355902,0.501042431675738,-139.332371697311,285.004027293498
"是否為店面TRUE:週數差-76",267.380025371432,164.736475819142,1.6230772452907,0.104577770576614,-55.5035812875279,590.263632030392
"是否為店面TRUE:週數差-75",108.930139776799,100.330400456207,1.08571419312082,0.277609509056791,-87.7175145799879,305.577794133586
"是否為店面TRUE:週數差-74",381.070186588064,108.586984283175,3.50935417447732,0.000449501696555229,168.239622214067,593.900750962062
"是否為店面TRUE:週數差-73",85.08860275289,100.282130102251,0.848492175686043,0.396167070730429,-111.464441676724,281.641647182504
"是否為店面TRUE:週數差-72",63.1236775974457,99.9589684703871,0.631495888396909,0.527718570303061,-132.795969809978,259.043325004869
"是否為店面TRUE:週數差-71",-3.98050068177271,108.7611548272,-0.0365985510920414,0.970805211855665,-217.152439442644,209.191438079099
"是否為店面TRUE:週數差-70",-30.0624458400034,105.758073853715,-0.284256745083936,0.776214542526271,-237.348343813694,177.223452133687
"是否為店面TRUE:週數差-69",33.1642685563146,112.018513995147,0.296060600819535,0.767184753116907,-186.392096428928,252.720633541557
"是否為店面TRUE:週數差-68",-72.9756095226938,133.341189642884,-0.547284824127773,0.584184958098428,-334.324433540016,188.373214494628
"是否為店面TRUE:週數差-67",174.139911972237,108.666260624805,1.60252051530046,0.109045441757052,-38.846034086241,387.125858030714
"是否為店面TRUE:週數差-66",80.3802990050418,98.6598782801144,0.814721246430354,0.415234891026502,-112.993130730037,273.75372874012
"是否為店面TRUE:週數差-65",59.6566386695386,108.16201077021,0.551548905616031,0.581259358007541,-152.340977324821,271.654254663898
"是否為店面TRUE:週數差-64",338.170728452777,101.396590482936,3.33512918769873,0.000853077442631117,139.433340905436,536.908116000118
"是否為店面TRUE:週數差-63",229.928954561672,101.539256195463,2.26443410338814,0.0235507265936106,30.9119421190053,428.945967004339
"是否為店面TRUE:週數差-62",-4.90463103543968,111.504940556367,-0.0439857732847303,0.964915880059098,-223.454391725107,213.645129654228
"是否為店面TRUE:週數差-61",188.656262062883,95.3105944896045,1.97938396117611,0.0477770294300737,1.84743087604318,375.465093249723
"是否為店面TRUE:週數差-60",-47.339700111925,99.9696047177002,-0.473540935223316,0.63582890286442,-243.280194571446,148.600794347596
"是否為店面TRUE:週數差-59",-43.5841928900116,101.267622487875,-0.430386255935159,0.666916126629449,-242.068803077743,154.90041729772
"是否為店面TRUE:週數差-58",-39.4820264575755,103.77708301161,-0.380450339437258,0.703612403681946,-242.885181009224,163.921128094073
"是否為店面TRUE:週數差-57",144.674827670046,96.7062349461243,1.49602378533964,0.134652340136265,-44.8694597778294,334.21911511792
"是否為店面TRUE:週數差-56",288.858409010142,121.601925246001,2.37544272778397,0.0175308114131632,50.518551338259,527.198266682026
"是否為店面TRUE:週數差-55",-6.51605533829372,115.787103379663,-0.0562761753951799,0.955121972001012,-233.458858126328,220.42674744974
"是否為店面TRUE:週數差-54",57.9679224456278,101.96539173456,0.568505857325906,0.56969350493764,-141.884315948699,257.820160839954
"是否為店面TRUE:週數差-53",10.5976817365527,100.119216079574,0.10585062639853,0.915701196845357,-185.636051095823,206.831414568928
"是否為店面TRUE:週數差-52",134.891734987715,97.7001137464635,1.38067121741296,0.167384849738322,-56.6005555969255,326.384025572355
"是否為店面TRUE:週數差-51",79.5045488259213,95.3663587338964,0.83367499694274,0.404467232454966,-107.413580318339,266.422677970181
"是否為店面TRUE:週數差-50",6.25097605118576,97.1313615485104,0.0643558985638622,0.948687044084688,-184.126559831697,196.628511934069
"是否為店面TRUE:週數差-49",-10.9140702177558,90.2988276041954,-0.12086613422707,0.903797442190928,-187.899834839354,166.071694403842
"是否為店面TRUE:週數差-48",140.884513545968,96.442802999257,1.46080898900308,0.144072729741252,-48.1434471036627,329.912474195599
"是否為店面TRUE:週數差-47",15.7634423784602,97.8928453753363,0.161027522675643,0.872072226875537,-176.106602332207,207.633487089127
"是否為店面TRUE:週數差-46",84.891778813303,92.5055999606893,0.917693402879157,0.358782827111623,-96.419261154857,266.202818781463
"是否為店面TRUE:週數差-45",165.447534167506,100.385450662134,1.64812264203855,0.099332367931055,-31.3080186310105,362.203086966023
"是否為店面TRUE:週數差-44",-24.4311722497891,101.155319453584,-0.24152137902149,0.809151815041879,-222.695668412559,173.833323912981
"是否為店面TRUE:週數差-43",367.192116621683,101.727418116807,3.60956882047337,0.000306938054170408,167.806306682911,566.577926560455
"是否為店面TRUE:週數差-42",-153.418924629581,99.8930317902816,-1.53583209839574,0.124584460475784,-349.209336098347,42.3714868391854
"是否為店面TRUE:週數差-41",-28.3192418165272,98.5099493752254,-0.287475955435312,0.773748831812488,-221.398810794221,164.760327161167
"是否為店面TRUE:週數差-40",31.492777584624,94.8352399238375,0.332078851805679,0.739830795623738,-154.384358324206,217.369913493454
"是否為店面TRUE:週數差-39",98.8908757895066,99.7660896486735,0.991227341251432,0.321578293875862,-96.6507289938205,294.432480572834
"是否為店面TRUE:週數差-38",-9.57859252140297,101.594162157852,-0.0942829028553848,0.924884723244372,-208.703220688365,189.546035645559
"是否為店面TRUE:週數差-37",93.8664688313006,95.7739870169765,0.980083128570832,0.327048755290516,-93.8506120300133,281.583549692614
"是否為店面TRUE:週數差-36",336.588019896415,111.721841471554,3.01273247435789,0.002590072392807,117.613133262812,555.562906530018
"是否為店面TRUE:週數差-35",-26.0196308591365,96.426574383784,-0.269838797296446,0.787285135178163,-215.015783411205,162.976521692931
"是否為店面TRUE:週數差-34",37.9963334209977,101.584892082402,0.374035278692586,0.708379296464243,-161.110125391665,237.102792233661
"是否為店面TRUE:週數差-33",33.5130761462965,100.25451130526,0.334279981119793,0.738169379907779,-162.985835422094,230.011987714687
"是否為店面TRUE:週數差-32",20.7609922311223,105.84283239786,0.196149250362862,0.844493965421008,-186.691032547775,228.213017010019
"是否為店面TRUE:週數差-31",173.141994766757,99.7775174049888,1.73528064507746,0.0826958751689993,-22.4220084268602,368.705997960374
"是否為店面TRUE:週數差-30",152.086138258309,97.7486365194138,1.55589012464745,0.119739118753911,-39.5012569949078,343.673533511527
"是否為店面TRUE:週數差-29",61.0847004714923,99.8668502784201,0.611661430206254,0.540763937043367,-134.654395215899,256.823796158883
"是否為店面TRUE:週數差-28",52.5322771107366,96.5589443943773,0.544043614397627,0.586413337118869,-136.723320753739,241.787874975212
"是否為店面TRUE:週數差-27",42.3086161572671,100.551869325138,0.42076409360885,0.673928752669962,-154.773117335956,239.39034965049
"是否為店面TRUE:週數差-26",169.893204036633,98.7342462974822,1.72071201642389,0.0853078813150148,-23.6259870639737,363.412395137241
"是否為店面TRUE:週數差-25",-139.49478527199,103.126017033683,-1.35266336550579,0.176167931457306,-341.621850056144,62.6322795121648
"是否為店面TRUE:週數差-24",125.641313715612,99.9952062080196,1.25647336987576,0.208948936677083,-70.3493596826599,321.631987113884
"是否為店面TRUE:週數差-23",251.19769529955,111.76463035922,2.24755984511542,0.0246076288419054,32.1389424164978,470.256448182602
